"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_1.d"," -ESI EIC(104.0348) Scan Frag=175.0V fdh_1.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_1.d" ,"1" ,3.292,3.708,4.184,1838,15706,100.00,100.00,100.00,0.892,,0,0,0,0,,1838,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_neg_1.d"," -ESI EIC(104.0348) Scan Frag=175.0V fdh_neg_1.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_neg_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\fdh_neg_1.d" ,"1" ,3.375,3.679,4.017,2830,19774,100.00,100.00,100.00,0.643,,254,0,111,0,,2889,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_1.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_1.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_2.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_2.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_3.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_3.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_3.d" ,"1" ,3.659,3.831,4.108,1297,7637,100.00,100.00,100.00,0.449,,0,0,0,0,,1297,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_4.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_4.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_4.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_4.d" ,"1" ,3.658,3.763,4.063,1183,6992,100.00,100.00,100.00,0.404,,0,0,0,0,,1183,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_5.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_5.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_5.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_5.d" ,"1" ,3.594,3.811,4.110,1466,9935,100.00,100.00,100.00,0.515,,301,0,139,0,,1547,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_6.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_6.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_6.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_6.d" ,"1" ,3.487,3.737,4.063,1701,13864,100.00,100.00,100.00,0.576,,0,0,0,0,,1701,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_7.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_7.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_7.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_7.d" ,"1" ,3.477,3.732,4.064,1365,11252,100.00,100.00,100.00,0.587,,0,0,0,0,,1365,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_8.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_8.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_8.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_8.d" ,"1" ,3.479,3.706,4.027,1257,9489,100.00,100.00,100.00,0.548,,0,0,0,0,,1257,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_1.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_1.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_2.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_2.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_3.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_3.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_3.d" ,"1" ,3.662,3.762,4.088,943,6215,100.00,100.00,100.00,0.427,,0,0,0,0,,943,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_4.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_4.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_4.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_4.d" ,"1" ,3.598,3.858,4.174,1213,7334,100.00,100.00,100.00,0.576,,0,0,0,0,,1213,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_5.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_5.d "
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_5.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_5.d" ,"1" ,3.649,3.715,4.025,1050,6807,100.00,100.00,100.00,0.377,,0,0,0,0,,1050,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230705_mod2\mod2_cofactors_6.d"," -ESI EIC(104.0348) Scan Frag=175.0V mod2_cofactors_6.d "
