"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_1.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_1.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_1.d" ,"1" ,3.958,4.291,4.839,38870,294005,100.00,100.00,100.00,0.881,,1268,2432,1268,2432,,40577,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_2.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_2.d" ,"1" ,3.919,4.284,4.955,40360,223890,100.00,100.00,100.00,1.036,,2158,4094,2158,4094,,43201,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_3.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_3.d" ,"1" ,4.005,4.287,4.869,37170,237495,100.00,100.00,100.00,0.864,,2079,3373,2079,3373,,39673,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_1.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_neg_1.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_1.d" ,"1" ,4.062,4.289,4.876,34807,265162,100.00,100.00,100.00,0.814,,1508,3568,1508,1546,,36326,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_neg_2.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_2.d" ,"1" ,3.960,4.282,4.791,40513,286126,100.00,100.00,100.00,0.831,,1027,4917,1027,1217,,41614,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_neg_3.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_neg_3.d" ,"1" ,4.070,4.297,4.868,36385,291104,100.00,100.00,100.00,0.798,,2157,3329,2157,433,,38052,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_1.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_1.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_1.d" ,"1" ,3.979,4.267,4.910,33641,243358,100.00,100.00,100.00,0.931,,1492,2231,1492,2231,,35362,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_2.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_2.d" ,"1" ,3.986,4.279,4.883,32351,263450,100.00,100.00,100.00,0.898,,2049,2942,2049,675,,33950,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_3.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_3.d" ,"1" ,3.994,4.282,4.781,37256,327650,100.00,100.00,100.00,0.787,,1771,2749,746,-498,,37547,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_1.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_neg_1.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_1.d" ,"1" ,4.131,4.286,4.618,33806,228889,100.00,100.00,100.00,0.488,,1986,4559,1986,1093,,35508,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_neg_2.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_2.d" ,"1" ,4.115,4.281,4.719,34422,253175,100.00,100.00,100.00,0.604,,1205,6076,1205,2360,,35945,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V glyA_sds_neg_3.d "
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230425_mod1\glyA_sds_neg_3.d" ,"1" ,4.130,4.263,4.568,37559,230940,100.00,100.00,100.00,0.438,,3619,9901,3619,849,,40337,,,MM,,,,,M,,,,,,,,

