Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
Source[1],384PP_AQ_BP,C4,Destination[1],B1,1075.0
Source[1],384PP_AQ_BP,C15,Destination[1],B1,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B1,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B1,175.0
Source[1],384PP_AQ_BP,D1,Destination[1],B1,375.0
Source[1],384PP_AQ_BP,D2,Destination[1],B1,100.0
Source[1],384PP_AQ_BP,C4,Destination[1],B2,1075.0
Source[1],384PP_AQ_BP,C15,Destination[1],B2,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B2,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B2,175.0
Source[1],384PP_AQ_BP,D1,Destination[1],B2,375.0
Source[1],384PP_AQ_BP,D2,Destination[1],B2,100.0
Source[1],384PP_AQ_BP,C4,Destination[1],B3,1075.0
Source[1],384PP_AQ_BP,C15,Destination[1],B3,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B3,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B3,175.0
Source[1],384PP_AQ_BP,D1,Destination[1],B3,375.0
Source[1],384PP_AQ_BP,D2,Destination[1],B3,100.0
Source[1],384PP_AQ_BP,C15,Destination[1],B4,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B4,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B4,175.0
Source[1],384PP_AQ_BP,D3,Destination[1],B4,1300.0
Source[1],384PP_AQ_BP,D4,Destination[1],B4,250.0
Source[1],384PP_AQ_BP,C15,Destination[1],B5,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B5,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B5,175.0
Source[1],384PP_AQ_BP,D3,Destination[1],B5,1300.0
Source[1],384PP_AQ_BP,D4,Destination[1],B5,250.0
Source[1],384PP_AQ_BP,C15,Destination[1],B6,100.0
Source[1],384PP_AQ_BP,B1,Destination[1],B6,425.0
Source[1],384PP_AQ_BP,B2,Destination[1],B6,175.0
Source[1],384PP_AQ_BP,D3,Destination[1],B6,1300.0
Source[1],384PP_AQ_BP,D4,Destination[1],B6,250.0
