"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_1.d"," -ESI EIC(74.0242) Scan Frag=175.0V mod2_t0_1.d "
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_1.d" ,"1" ,2.747,2.847,2.974,12702,40299,100.00,100.00,100.00,0.227,,0,0,0,0,,12702,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_2.d"," -ESI EIC(74.0242) Scan Frag=175.0V mod2_t0_2.d "
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_2.d" ,"1" ,2.779,2.829,2.945,11463,34108,100.00,100.00,100.00,0.166,,0,0,0,0,,11463,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_3.d"," -ESI EIC(74.0242) Scan Frag=175.0V mod2_t0_3.d "
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230310_mod2\mod2_t0_3.d" ,"1" ,2.787,2.832,2.915,11273,31148,100.00,100.00,100.00,0.127,,0,0,0,0,,11273,,,MM,,,,,M,,,,,,,,
