"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d"," -ESI EIC(87.0082) Scan Frag=175.0V glyA_buj_1.d "
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"1" ,0.566,0.608,0.647,2222.77,4931.71,98.04,100.00,16.88,0.032,,0.00,400.12,,,,,0.00,0.00,0.66,2448.55,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"2" ,0.647,0.679,0.691,1110.91,1997.47,39.71,49.98,6.84,0.032,,400.12,0.00,,,,,0.00,0.00,7.23,1411.19,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"3" ,0.691,0.704,0.751,1019.48,1863.42,37.04,45.87,6.38,0.030,,0.00,0.00,,,,,0.00,0.00,0.33,999.35,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"4" ,0.751,0.767,0.785,1460.13,1591.67,31.64,65.69,5.45,0.018,,0.00,351.45,,,,,0.00,13.55,0.93,1370.25,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"5" ,0.785,0.800,0.857,779.54,1861.20,37.00,35.07,6.37,0.040,,351.45,304.42,,,,,13.55,42.85,0.37,871.18,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"6" ,0.857,0.926,0.939,1043.13,3041.08,60.46,46.93,10.41,0.049,,304.42,610.27,,,,,42.85,76.12,3.69,1063.36,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"7" ,0.939,0.952,1.015,1063.69,3204.48,63.70,47.85,10.97,0.050,,610.27,750.77,,,,,76.12,106.73,0.23,1231.21,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"8" ,1.015,1.042,1.108,1354.16,5030.19,100.00,60.92,17.22,0.051,,750.77,1126.38,,,,,106.73,144.44,0.35,841.04,,,  ,1033.9755,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\TODO_isoforms\glyA_buj_1.d" ,"9" ,1.108,1.126,1.151,1152.16,1985.89,39.48,51.83,6.80,0.029,,1126.38,586.28,,,,,144.44,161.98,0.96,1380.12,,,  ,1033.9755,,,,,,,,,,,,
